Carrier Code,Date,Flight_Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),month,org_clouds,org_pres,org_snow,org_temp,org_solar_rad,org_wind_spd,dest_clouds,dest_pres,dest_snow,dest_temp,dest_solar_rad,dest_wind_spd
UA,2022-07-10,1503,N62884,ORD,23:59,23:46,114,99,-13,23:41,5,0,0,0,0,0,July,19,997.9,0,22.3,312.7,2.3,13,1003.9,0,19.7,344.8,1.5
UA,2022-07-10,2615,N804UA,IAD,23:35,23:20,73,67,-15,23:15,5,0,0,0,0,0,July,77,1015.1,0,23.9,128.5,1.6,13,1003.9,0,19.7,344.8,1.5
UA,2021-07-11,1240,N63820,ORD,20:49,20:43,109,103,-6,20:37,6,0,0,0,0,0,July,97,992.2,0,19.4,115.3,6.5,97,1003.3,0,20.6,64.9,2.1
UA,2022-07-11,288,,ORD,16:53,0:00,115,0,0,0:00,0,0,0,0,0,0,July,53,990.4,0,24.6,131.7,3.6,24,995.3,0,23.3,348.5,3.4
UA,2022-07-11,604,N846UA,DEN,15:04,14:48,199,187,-16,14:44,4,0,0,0,0,0,July,41,832.7,0,21.2,310.3,3.3,24,995.3,0,23.3,348.5,3.4
UA,2022-07-11,1503,N66893,ORD,23:59,23:40,114,100,-19,23:34,6,0,0,0,0,0,July,53,990.4,0,24.6,131.7,3.6,24,995.3,0,23.3,348.5,3.4
UA,2022-07-11,2615,N813UA,IAD,23:35,23:20,73,67,-15,23:14,6,0,0,0,0,0,July,10,1012.5,0,24.1,347.8,2.1,24,995.3,0,23.3,348.5,3.4
UA,2021-07-12,1240,N472UA,ORD,20:49,21:11,109,118,22,21:05,6,13,0,9,0,0,July,96,994.9,0,20,106.5,3.7,98,1004.3,0,20.2,61.8,4
UA,2022-07-12,288,N850UA,ORD,16:53,16:38,115,98,-15,16:32,6,0,0,0,0,0,July,19,990.8,0,23.6,343,3.2,57,989.7,0,26.6,335.9,6.1
UA,2022-07-12,604,N846UA,DEN,15:04,14:54,199,196,-10,14:38,16,0,0,0,0,0,July,19,830.4,0,24.5,330.4,3.8,57,989.7,0,26.6,335.9,6.1
UA,2022-07-12,1503,N66831,ORD,23:59,0:01,114,102,2,23:56,5,0,0,0,0,0,July,19,990.8,0,23.6,343,3.2,57,989.7,0,26.6,335.9,6.1
UA,2022-07-12,2615,N829UA,IAD,23:35,3:38,73,61,243,3:33,5,243,0,0,0,0,July,32,1006,0,25.7,329.7,3.9,57,989.7,0,26.6,335.9,6.1
UA,2021-07-13,1240,N454UA,ORD,20:49,20:57,109,114,8,20:53,4,0,0,0,0,0,July,74,995.1,0,21.8,182.8,2,94,1004.5,0,24.8,116.1,3.4
UA,2022-07-13,288,N898UA,ORD,16:53,17:05,115,127,12,17:01,4,0,0,0,0,0,July,33,994.9,0,21.6,328.9,4.1,44,997.6,0,22.8,327,2.5
UA,2022-07-13,604,N896UA,DEN,15:04,14:51,199,190,-13,14:46,5,0,0,0,0,0,July,46,829.7,0,26.1,300.2,3.4,44,997.6,0,22.8,327,2.5
UA,2022-07-13,1503,N68452,ORD,23:59,23:46,114,103,-13,23:41,5,0,0,0,0,0,July,33,994.9,0,21.6,328.9,4.1,44,997.6,0,22.8,327,2.5
UA,2022-07-13,2615,N832UA,IAD,23:35,0:13,73,67,38,0:07,6,0,38,0,0,0,July,70,1002.4,0,26.1,304.3,2.2,44,997.6,0,22.8,327,2.5
UA,2021-07-14,1240,N401UA,ORD,20:49,21:55,109,168,66,20:45,70,0,0,59,0,7,July,70,997.3,0,24.8,155.2,3.9,62,1004,0,24.7,256.6,3.9
UA,2022-07-14,288,N890UA,ORD,16:53,16:59,115,102,6,16:55,4,0,0,0,0,0,July,19,999.7,0,20.8,315.9,3.5,40,1002.1,0,22,312.9,3.2
UA,2022-07-14,604,N818UA,DEN,15:04,14:59,199,201,-5,14:56,3,0,0,0,0,0,July,47,830.9,0,27.7,296.5,4,40,1002.1,0,22,312.9,3.2
UA,2022-07-14,1503,N69847,ORD,23:59,23:47,114,101,-12,23:41,6,0,0,0,0,0,July,19,999.7,0,20.8,315.9,3.5,40,1002.1,0,22,312.9,3.2
UA,2022-07-14,2615,N895UA,IAD,23:35,23:28,73,67,-7,23:23,5,0,0,0,0,0,July,29,1005.6,0,27,340.5,2.3,40,1002.1,0,22,312.9,3.2
UA,2021-07-15,1240,N468UA,ORD,20:49,20:56,109,114,7,20:52,4,0,0,0,0,0,July,100,993.6,0,22.9,71.7,3.8,74,1001.9,0,25.1,241,3.5
UA,2022-07-15,288,N891UA,ORD,16:53,17:36,115,104,43,17:31,5,0,0,0,0,43,July,87,998.6,0,20.4,54.7,2.4,34,1005.8,0,21.3,327.5,1.8
UA,2022-07-15,604,N898UA,DEN,15:04,15:22,199,220,18,15:17,5,0,0,18,0,0,July,57,832,0,26.6,257.7,4.3,34,1005.8,0,21.3,327.5,1.8
UA,2022-07-15,1503,N69826,ORD,23:59,1:09,114,91,70,1:04,5,5,0,0,0,65,July,87,998.6,0,20.4,54.7,2.4,34,1005.8,0,21.3,327.5,1.8
UA,2022-07-15,2615,N835UA,IAD,23:35,23:12,73,56,-23,23:09,3,0,0,0,0,0,July,33,1009.1,0,27.2,340.6,1.7,34,1005.8,0,21.3,327.5,1.8
UA,2021-07-16,1240,N846UA,ORD,20:49,20:43,109,103,-6,20:40,3,0,0,0,0,0,July,99,994,0,20,65.7,4,79,1001,0,26.2,192.7,4.2
UA,2022-07-16,535,N37422,ORD,0:15,0:13,114,115,-2,0:06,7,0,0,0,0,0,July,99,994.7,0,20.8,96.7,5,63,1002.6,0,22.9,258.8,2.3
UA,2022-07-16,604,N834UA,DEN,15:04,15:04,199,199,0,14:59,5,0,0,0,0,0,July,62,830.8,0,25.2,285,3.7,63,1002.6,0,22.9,258.8,2.3
UA,2022-07-16,2615,N845UA,IAD,23:35,23:26,73,74,-9,23:21,5,0,0,0,0,0,July,90,1008.1,0,26.4,150.8,1.9,63,1002.6,0,22.9,258.8,2.3
UA,2021-07-17,380,N15712,IAD,23:40,23:42,70,70,2,23:37,5,0,0,0,0,0,July,46,1016.1,0,29.6,317.2,3.1,100,1002.3,0,22.3,38.2,3.1
UA,2022-07-17,288,N34460,ORD,16:48,16:37,113,107,-11,16:33,4,0,0,0,0,0,July,88,991.1,0,21.3,86.3,3.2,54,1000,0,24.7,187.8,2.3
UA,2022-07-17,604,N837UA,DEN,15:04,14:45,199,189,-19,14:34,11,0,0,0,0,0,July,26,830.4,0,27.3,327.3,3.7,54,1000,0,24.7,187.8,2.3
UA,2022-07-17,1503,N63890,ORD,23:59,23:38,114,100,-21,23:33,5,0,0,0,0,0,July,88,991.1,0,21.3,86.3,3.2,54,1000,0,24.7,187.8,2.3
UA,2022-07-17,2615,N846UA,IAD,23:35,1:30,73,73,115,1:24,6,0,115,0,0,0,July,86,1006.1,0,25.2,81.6,1.9,54,1000,0,24.7,187.8,2.3
UA,2021-07-18,1240,N446UA,ORD,20:49,21:27,109,104,38,21:24,3,38,0,0,0,0,July,34,1000.9,0,21.4,334.1,3.2,80,1000.8,0,23,74.4,3.8
UA,2022-07-18,288,N825UA,ORD,16:53,16:37,115,103,-16,16:32,5,0,0,0,0,0,July,21,992,0,23.9,339,2.2,100,994,0,25.1,52.5,5.7
UA,2022-07-18,604,N815UA,DEN,15:04,15:12,199,209,8,15:04,8,0,0,0,0,0,July,48,827.9,0,28.5,315,5.2,100,994,0,25.1,52.5,5.7
UA,2022-07-18,1503,N63899,ORD,23:59,0:06,114,108,7,0:01,5,0,0,0,0,0,July,21,992,0,23.9,339,2.2,100,994,0,25.1,52.5,5.7
UA,2022-07-18,2615,N829UA,IAD,23:35,0:33,73,118,58,0:13,20,3,0,45,0,10,July,91,1002.4,0,27.6,101.6,3.5,100,994,0,25.1,52.5,5.7
UA,2021-07-19,1240,N426UA,ORD,20:49,20:40,109,105,-9,20:37,3,0,0,0,0,0,July,19,999.9,0,21.6,333.8,2.4,33,1001,0,24.3,318.8,2.6
UA,2022-07-19,288,N816UA,ORD,16:53,16:49,115,115,-4,16:43,6,0,0,0,0,0,July,31,990.5,0,26.9,300.1,4.4,37,992.5,0,25.7,332.1,4.4
UA,2022-07-19,604,N899UA,DEN,15:04,15:04,199,199,0,14:55,9,0,0,0,0,0,July,38,827.8,0,29.1,300.9,3.9,37,992.5,0,25.7,332.1,4.4
UA,2022-07-19,1503,N37470,ORD,23:59,23:51,114,107,-8,23:41,10,0,0,0,0,0,July,31,990.5,0,26.9,300.1,4.4,37,992.5,0,25.7,332.1,4.4
UA,2022-07-19,2615,N449UA,IAD,23:35,23:34,73,71,-1,23:29,5,0,0,0,0,0,July,46,1001.2,0,28.2,300.5,1.7,37,992.5,0,25.7,332.1,4.4
UA,2021-07-20,1240,N426UA,ORD,20:49,20:49,109,108,0,20:44,5,0,0,0,0,0,July,20,996.9,0,23.8,339.4,2.9,30,998,0,25,325.9,3.7
UA,2022-07-20,288,N831UA,ORD,16:53,17:57,115,123,64,17:52,5,1,0,8,0,55,July,24,984.4,0,26.4,343,6.9,36,991.2,0,29.2,338.7,4.3
UA,2022-07-20,604,N889UA,DEN,15:04,14:49,199,187,-15,14:43,6,0,0,0,0,0,July,38,829.9,0,25.4,289.9,4.4,36,991.2,0,29.2,338.7,4.3
UA,2022-07-20,1503,N68823,ORD,23:59,23:57,114,104,-2,23:51,6,0,0,0,0,0,July,24,984.4,0,26.4,343,6.9,36,991.2,0,29.2,338.7,4.3
UA,2022-07-20,2615,N879UA,IAD,23:35,23:21,73,63,-14,23:16,5,0,0,0,0,0,July,13,999.4,0,28.5,341.2,2.6,36,991.2,0,29.2,338.7,4.3
UA,2021-07-21,1240,N416UA,ORD,20:49,21:14,109,123,25,20:47,27,11,0,14,0,0,July,72,998.7,0,19.9,171.2,4,51,999.5,0,20.4,304.9,3.6
UA,2022-07-21,288,N816UA,ORD,16:53,16:31,115,97,-22,16:27,4,0,0,0,0,0,July,11,988.2,0,28.7,337.7,5.2,41,987.9,0,29.3,333.6,5.8
UA,2022-07-21,604,N832UA,DEN,15:04,15:18,199,191,14,15:13,5,0,0,0,0,0,July,20,828.6,0,26.5,335.6,3.5,41,987.9,0,29.3,333.6,5.8
UA,2022-07-21,1503,N53442,ORD,23:59,0:16,114,116,17,0:09,7,15,0,2,0,0,July,11,988.2,0,28.7,337.7,5.2,41,987.9,0,29.3,333.6,5.8
UA,2022-07-21,2615,N896UA,IAD,23:35,23:29,73,73,-6,23:23,6,0,0,0,0,0,July,53,996.3,0,29.7,201.3,2.8,41,987.9,0,29.3,333.6,5.8
UA,2021-07-22,1240,N37471,ORD,20:49,20:28,109,91,-21,20:25,3,0,0,0,0,0,July,58,999.9,0,22.5,222.9,2.1,39,1004.6,0,20.3,279.7,3.3
UA,2022-07-22,288,N801UA,ORD,16:53,16:32,115,99,-21,16:26,6,0,0,0,0,0,July,41,993.5,0,26.5,266.9,3.2,21,995.3,0,27,330.5,2.8
UA,2022-07-22,604,N838UA,DEN,15:04,14:50,199,193,-14,14:43,7,0,0,0,0,0,July,23,827.9,0,27.7,314.7,3.4,21,995.3,0,27,330.5,2.8
UA,2022-07-22,1503,N39416,ORD,23:59,0:48,114,130,49,0:42,6,33,0,16,0,0,July,41,993.5,0,26.5,266.9,3.2,21,995.3,0,27,330.5,2.8
UA,2022-07-22,2615,N846UA,IAD,23:35,23:37,73,64,2,23:33,4,0,0,0,0,0,July,46,1002.8,0,29.7,324.2,2.7,21,995.3,0,27,330.5,2.8
UA,2021-07-23,1240,N845UA,ORD,20:49,20:43,109,106,-6,20:40,3,0,0,0,0,0,July,43,997.4,0,26.1,308.3,2.5,22,1005.9,0,21.5,335.8,2.8
UA,2022-07-23,535,N38451,ORD,0:15,0:08,114,109,-7,23:51,17,0,0,0,0,0,July,77,992.9,0,24.8,263.5,4.7,30,999.4,0,27.7,260.6,3.5
UA,2022-07-23,604,N451UA,DEN,15:04,15:12,199,203,8,15:08,4,0,0,0,0,0,July,59,827.8,0,25.4,228.9,4,30,999.4,0,27.7,260.6,3.5
UA,2022-07-23,2615,N804UA,IAD,23:35,23:52,73,91,17,23:33,19,0,0,17,0,0,July,19,1006.9,0,30.2,335.1,2.3,30,999.4,0,27.7,260.6,3.5
UA,2021-07-24,380,N15710,IAD,23:40,23:46,70,75,6,23:42,4,0,0,0,0,0,July,60,1018.5,0,25.4,214.7,2.5,62,1002.1,0,21.4,123.8,3.4
UA,2022-07-24,604,N872UA,DEN,15:04,15:11,199,187,7,15:06,5,0,0,0,0,0,July,73,830.9,0,19,155.3,3.5,80,997.3,0,26,161.7,3.4
UA,2022-07-24,1503,N67845,ORD,23:59,0:32,114,148,33,0:28,4,0,0,33,0,0,July,67,991.1,0,26,204.1,5,80,997.3,0,26,161.7,3.4
UA,2022-07-24,2615,N801UA,IAD,23:35,23:41,73,70,6,23:35,6,0,0,0,0,0,July,62,1006.6,0,28.8,237.6,2.6,80,997.3,0,26,161.7,3.4
UA,2021-07-25,1240,N895UA,ORD,20:49,20:30,109,97,-19,20:28,2,0,0,0,0,0,July,56,992.5,0,26,217.8,2.1,49,995.1,0,25.8,321.7,4.3
UA,2022-07-25,288,N812UA,ORD,16:53,16:46,115,112,-7,16:40,6,0,0,0,0,0,July,86,996.3,0,21.5,117.4,3.5,56,995.9,0,24.5,315.8,5.5
UA,2022-07-25,604,N825UA,DEN,15:04,15:13,199,208,9,14:50,23,0,0,0,0,0,July,66,828.3,0,23.2,310.6,2.9,56,995.9,0,24.5,315.8,5.5
UA,2022-07-25,1503,N78448,ORD,23:59,23:50,114,99,-9,23:45,5,0,0,0,0,0,July,86,996.3,0,21.5,117.4,3.5,56,995.9,0,24.5,315.8,5.5
UA,2022-07-25,2615,N831UA,IAD,23:35,1:46,73,65,131,1:41,5,0,0,0,0,131,July,87,1003.8,0,29,168.6,3.7,56,995.9,0,24.5,315.8,5.5
UA,2021-07-26,1240,N466UA,ORD,20:49,20:39,109,99,-10,20:36,3,0,0,0,0,0,July,3,994.9,0,26.4,337.7,2.1,13,997.9,0,25.1,334.1,3.4
UA,2022-07-26,288,N828UA,ORD,16:53,16:37,115,100,-16,16:31,6,0,0,0,0,0,July,74,995.1,0,21.6,138.5,3,42,1001,0,20.9,201.7,3.4
UA,2022-07-26,604,N876UA,DEN,15:04,14:53,199,192,-11,14:46,7,0,0,0,0,0,July,87,828.6,0,23.8,166.2,3.9,42,1001,0,20.9,201.7,3.4
UA,2022-07-26,1503,N67845,ORD,23:59,23:57,114,95,-2,23:52,5,0,0,0,0,0,July,74,995.1,0,21.6,138.5,3,42,1001,0,20.9,201.7,3.4
UA,2022-07-26,2615,N822UA,IAD,23:35,0:19,73,63,44,0:13,6,44,0,0,0,0,July,97,1006.1,0,25.3,103.4,1.2,42,1001,0,20.9,201.7,3.4
UA,2021-07-27,1240,N443UA,ORD,20:49,20:52,109,115,3,20:49,3,0,0,0,0,0,July,63,995.6,0,27.1,143.6,2.8,49,999.2,0,23.1,195.6,2.7
UA,2022-07-27,288,N444UA,ORD,16:53,17:02,115,126,9,16:57,5,0,0,0,0,0,July,70,991.4,0,23.2,197.4,2.2,64,998.1,0,21.6,130.9,2.4
UA,2022-07-27,604,N850UA,DEN,15:04,15:27,199,196,23,15:22,5,23,0,0,0,0,July,65,829.2,0,22.8,246.9,4.1,64,998.1,0,21.6,130.9,2.4
UA,2022-07-27,1503,N78448,ORD,23:59,23:48,114,100,-11,23:40,8,0,0,0,0,0,July,70,991.4,0,23.2,197.4,2.2,64,998.1,0,21.6,130.9,2.4
UA,2022-07-27,2615,N806UA,IAD,23:35,23:31,73,63,-4,23:28,3,0,0,0,0,0,July,91,1004,0,26.8,139.3,1.8,64,998.1,0,21.6,130.9,2.4
UA,2021-07-28,1240,N37466,ORD,20:49,20:46,109,100,-3,20:43,3,0,0,0,0,0,July,63,994.9,0,28,127.8,2.9,33,1002.2,0,20.6,319.7,2.6
UA,2022-07-28,288,,ORD,16:53,0:00,115,0,0,0:00,0,0,0,0,0,0,July,67,992.3,0,23.5,115.3,2.8,70,994,0,25.3,262.1,3
UA,2022-07-28,376,N37527,ORD,0:24,0:12,114,100,-12,0:06,6,0,0,0,0,0,July,67,992.3,0,23.5,115.3,2.8,70,994,0,25.3,262.1,3
UA,2022-07-28,604,N850UA,DEN,15:04,14:42,199,178,-22,14:39,3,0,0,0,0,0,July,86,831.8,0,19.3,115.2,3.8,70,994,0,25.3,262.1,3
UA,2022-07-28,2615,N420UA,IAD,23:35,23:52,73,78,17,23:47,5,12,0,5,0,0,July,80,1001.8,0,28.9,99.5,2.3,70,994,0,25.3,262.1,3
UA,2021-07-29,1240,N67815,ORD,20:49,20:47,109,95,-2,20:44,3,0,0,0,0,0,July,52,991.9,0,25.1,311.9,4.5,75,996.1,0,18.2,99.1,2.3
UA,2022-07-29,288,N846UA,ORD,16:53,17:15,115,97,22,17:10,5,13,0,0,0,9,July,21,996.4,0,21.5,318.5,2.6,50,996.9,0,24.1,306.4,3.4
UA,2022-07-29,604,N801UA,DEN,15:04,15:20,199,185,16,15:15,5,16,0,0,0,0,July,40,831.1,0,20.8,309.6,2.8,50,996.9,0,24.1,306.4,3.4
UA,2022-07-29,1503,N28457,ORD,23:59,0:16,114,103,17,0:09,7,17,0,0,0,0,July,21,996.4,0,21.5,318.5,2.6,50,996.9,0,24.1,306.4,3.4
UA,2022-07-29,2615,N877UA,IAD,23:35,23:17,73,63,-18,23:12,5,0,0,0,0,0,July,84,1003.4,0,26.7,113.9,1.5,50,996.9,0,24.1,306.4,3.4
UA,2021-07-30,1240,N824UA,ORD,20:49,20:34,109,99,-15,20:31,3,0,0,0,0,0,July,61,998.6,0,20.2,218.5,4.7,58,996.9,0,19.6,283.1,5.1
UA,2022-07-30,535,N69830,ORD,0:15,0:05,114,112,-10,0:01,4,0,0,0,0,0,July,36,1000.8,0,22.6,230.3,2.3,41,1003.1,0,21.8,274.2,4.6
UA,2022-07-30,604,N880UA,DEN,15:04,15:08,199,194,4,15:02,6,0,0,0,0,0,July,22,830,0,24,334.1,3.5,41,1003.1,0,21.8,274.2,4.6
UA,2022-07-30,2615,N39726,IAD,23:35,23:27,73,59,-8,23:23,4,0,0,0,0,0,July,73,1008.7,0,26.4,207.9,2.2,41,1003.1,0,21.8,274.2,4.6
UA,2021-07-31,380,N822UA,IAD,23:40,23:27,70,66,-13,23:22,5,0,0,0,0,0,July,87,1015.4,0,24.4,166,1.9,64,1000.4,0,17.3,180.6,2.5
UA,2022-07-31,288,N897UA,ORD,16:53,16:52,115,99,-1,16:49,3,0,0,0,0,0,July,55,997.5,0,24.3,232.3,3.4,48,1005.4,0,21.6,132.9,1.9
UA,2022-07-31,604,N851UA,DEN,15:04,15:05,199,205,1,14:59,6,0,0,0,0,0,July,28,830.8,0,25.5,324.3,3.5,48,1005.4,0,21.6,132.9,1.9
UA,2022-07-31,1503,N39418,ORD,0:15,0:08,114,109,-7,0:02,6,0,0,0,0,0,July,55,997.5,0,24.3,232.3,3.4,48,1005.4,0,21.6,132.9,1.9
UA,2022-07-31,2615,N17753,IAD,23:35,9:13,73,56,578,9:10,3,13,0,0,0,565,July,96,1010.8,0,26.1,92,1.3,48,1005.4,0,21.6,132.9,1.9
UA,2021-08-01,1422,N488UA,ORD,21:07,20:58,112,96,-9,20:53,5,0,0,0,0,0,August,28,995.2,0,21.5,317.2,4.9,63,995.9,0,17.9,208.7,2.4
UA,2022-08-01,604,N410UA,DEN,15:04,15:11,199,193,7,15:06,5,0,0,0,0,0,August,51,829.3,0,25.9,307.4,3.8,31,997.5,0,24.1,306.8,3.4
UA,2022-08-01,1046,N37427,ORD,23:59,23:59,114,116,0,23:51,8,0,0,0,0,0,August,41,991.1,0,25.5,307.4,4.4,31,997.5,0,24.1,306.8,3.4
UA,2022-08-01,1559,N822UA,ORD,16:50,16:32,115,105,-18,16:21,11,0,0,0,0,0,August,41,991.1,0,25.5,307.4,4.4,31,997.5,0,24.1,306.8,3.4
UA,2022-08-01,2615,N829UA,IAD,23:35,0:22,73,89,47,0:06,16,31,0,16,0,0,August,78,1004.7,0,25.4,155.6,2.1,31,997.5,0,24.1,306.8,3.4
UA,2021-08-02,1422,N891UA,ORD,21:07,21:05,112,108,-2,20:58,7,0,0,0,0,0,August,42,999,0,21.1,290.5,3.1,38,1000.7,0,19.6,320.1,3.6
UA,2022-08-02,604,N405UA,DEN,15:10,15:07,199,193,-3,15:02,5,0,0,0,0,0,August,55,826.6,0,27.5,278.4,4,54,995.1,0,25.4,272.1,5.2
UA,2022-08-02,1046,N36472,ORD,23:59,23:42,114,101,-17,23:35,7,0,0,0,0,0,August,6,993.4,0,24.5,328.2,3,54,995.1,0,25.4,272.1,5.2
UA,2022-08-02,1559,N825UA,ORD,16:50,16:40,115,111,-10,16:33,7,0,0,0,0,0,August,6,993.4,0,24.5,328.2,3,54,995.1,0,25.4,272.1,5.2
UA,2022-08-02,2615,N478UA,IAD,23:35,23:22,73,66,-13,23:16,6,0,0,0,0,0,August,33,1001.8,0,28.4,314,2.3,54,995.1,0,25.4,272.1,5.2
UA,2021-08-03,1422,N894UA,ORD,21:07,21:18,112,127,11,21:16,2,0,0,0,0,0,August,43,997.7,0,22.3,312.2,2.3,26,1004,0,19.3,268.4,2.7
UA,2022-08-03,604,N484UA,DEN,15:10,15:21,199,207,11,15:17,4,0,0,0,0,0,August,39,829.1,0,25.6,275.3,3.1,33,999.4,0,24,306.3,2.6
UA,2022-08-03,1046,N69804,ORD,23:59,2:28,114,106,149,2:22,6,149,0,0,0,0,August,80,990,0,26.2,81.2,5.2,33,999.4,0,24,306.3,2.6
UA,2022-08-03,1559,N430UA,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0,August,80,990,0,26.2,81.2,5.2,33,999.4,0,24,306.3,2.6
UA,2022-08-03,2615,,IAD,23:35,0:00,73,0,0,0:00,0,0,0,0,0,0,August,23,1005.7,0,28.7,249.7,2.2,33,999.4,0,24,306.3,2.6
UA,2021-08-04,1422,N406UA,ORD,21:07,21:27,112,109,20,21:22,5,0,0,1,0,19,August,18,998.1,0,22.8,320.8,1.7,48,1005,0,20.4,162.9,2
UA,2022-08-04,604,N485UA,DEN,15:10,16:04,199,187,54,16:00,4,54,0,0,0,0,August,42,828.5,0,27,319.5,2.9,80,1000.3,0,27,247.7,3.5
UA,2022-08-04,1046,N39475,ORD,23:59,0:04,114,111,5,23:59,5,0,0,0,0,0,August,75,994.8,0,22.8,197.4,3.4,80,1000.3,0,27,247.7,3.5
UA,2022-08-04,1559,N812UA,ORD,16:50,17:04,115,129,14,16:30,34,0,0,0,0,0,August,75,994.8,0,22.8,197.4,3.4,80,1000.3,0,27,247.7,3.5
UA,2022-08-04,2615,N823UA,IAD,23:35,2:17,73,70,162,2:13,4,0,162,0,0,0,August,35,1007.5,0,29.1,305.3,3.1,80,1000.3,0,27,247.7,3.5
UA,2021-08-05,1422,N892UA,ORD,21:07,22:00,112,99,53,21:57,3,0,0,0,0,53,August,28,997.1,0,25.1,307.1,3.2,17,1004.5,0,21.6,316.3,1.9
UA,2022-08-05,604,N485UA,DEN,15:10,15:06,199,194,-4,15:02,4,0,0,0,0,0,August,81,826.9,0,27.6,228,4.1,90,1004.7,0,25.7,141.8,2
UA,2022-08-05,1046,N68880,ORD,23:59,23:52,114,102,-7,23:48,4,0,0,0,0,0,August,28,997.9,0,22.8,319,2.1,90,1004.7,0,25.7,141.8,2
UA,2022-08-05,1559,N890UA,ORD,16:50,16:28,115,96,-22,16:23,5,0,0,0,0,0,August,28,997.9,0,22.8,319,2.1,90,1004.7,0,25.7,141.8,2
UA,2022-08-05,2615,N892UA,IAD,23:35,12:49,73,69,794,12:45,4,794,0,0,0,0,August,94,1011,0,26.2,164.1,1.5,90,1004.7,0,25.7,141.8,2
UA,2021-08-06,1422,N446UA,ORD,21:07,21:08,112,116,1,21:03,5,0,0,0,0,0,August,88,994.3,0,24.3,118.4,4.2,24,1004.1,0,23.1,319.8,2.7
UA,2022-08-06,604,N485UA,DEN,15:10,15:37,199,205,27,15:31,6,0,0,6,0,21,August,54,829.2,0,24,278.3,3.6,51,1005.4,0,27,312.8,2.4
UA,2022-08-06,776,N75428,ORD,0:15,0:47,114,109,32,0:40,7,12,0,0,0,20,August,44,997.7,0,27.3,263.7,3.1,51,1005.4,0,27,312.8,2.4
UA,2022-08-06,2615,N850UA,IAD,23:35,23:30,73,62,-5,23:25,5,0,0,0,0,0,August,96,1012.8,0,26.4,99.3,3.8,51,1005.4,0,27,312.8,2.4
UA,2021-08-07,1422,N814UA,ORD,21:07,21:21,112,131,14,21:16,5,0,0,0,0,0,August,78,993.3,0,25.1,223.5,3.5,95,1001.2,0,25.4,116.7,2.8
UA,2022-08-07,604,N426UA,DEN,15:10,15:48,199,214,38,15:42,6,23,0,15,0,0,August,69,831,0,22.2,236.7,4.2,60,1002.9,0,28.8,206.5,3.2
UA,2022-08-07,1046,N61887,ORD,23:59,0:05,114,115,6,23:57,8,0,0,0,0,0,August,99,997,0,25.4,68,2.6,60,1002.9,0,28.8,206.5,3.2
UA,2022-08-07,1559,,ORD,16:50,0:00,115,0,0,0:00,0,0,0,0,0,0,August,99,997,0,25.4,68,2.6,60,1002.9,0,28.8,206.5,3.2
UA,2022-08-07,2615,N872UA,IAD,23:35,23:46,73,67,11,23:39,7,0,0,0,0,0,August,65,1011.7,0,27.9,291.5,4.3,60,1002.9,0,28.8,206.5,3.2
UA,2021-08-08,1422,,ORD,21:07,0:00,112,0,0,0:00,0,0,0,0,0,0,August,96,991.2,0,26.6,136.5,4.8,41,1001.8,0,24.4,285,2.3
UA,2022-08-08,604,N452UA,DEN,15:04,15:56,196,252,52,15:51,5,0,0,52,0,0,August,17,831.8,0,22.9,325.1,2.3,76,997.8,0,28.4,159.1,3.6
UA,2022-08-08,1046,N37468,ORD,23:59,0:12,114,113,13,0:06,6,0,0,0,0,0,August,99,994,0,22.4,75.5,3.9,76,997.8,0,28.4,159.1,3.6
UA,2022-08-08,1559,N444UA,ORD,16:50,17:34,115,109,44,17:29,5,16,0,0,0,28,August,99,994,0,22.4,75.5,3.9,76,997.8,0,28.4,159.1,3.6
UA,2022-08-08,2615,N871UA,IAD,23:35,1:20,73,65,105,1:14,6,3,0,0,0,102,August,31,1007.1,0,28.6,309.1,2.9,76,997.8,0,28.4,159.1,3.6
UA,2021-08-09,1422,N889UA,ORD,21:07,23:47,112,138,160,23:40,7,0,134,26,0,0,August,98,990,0,24.4,81.3,4.5,56,1003.8,0,26.2,269.7,3.2
UA,2022-08-09,604,N451UA,DEN,15:10,16:05,199,190,55,16:00,5,55,0,0,0,0,August,13,831.4,0,26.1,324.9,2.6,96,999,0,23.9,70.9,4.1
UA,2022-08-09,1046,N34460,ORD,23:59,0:12,114,99,13,0:05,7,0,0,0,0,0,August,28,998.4,0,19.3,301.2,3,96,999,0,23.9,70.9,4.1
UA,2022-08-09,1559,N818UA,ORD,16:50,16:37,115,104,-13,16:30,7,0,0,0,0,0,August,28,998.4,0,19.3,301.2,3,96,999,0,23.9,70.9,4.1
UA,2022-08-09,2615,N880UA,IAD,23:35,0:48,73,87,73,0:43,5,6,0,14,0,53,August,22,1005.1,0,29.9,312.4,2.6,96,999,0,23.9,70.9,4.1
UA,2021-08-10,1422,N877UA,ORD,21:07,20:57,112,104,-10,20:49,8,0,0,0,0,0,August,93,990.9,0,27.3,84.3,3,60,1001.1,0,26.7,231.5,4.4
